CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-05-01 00:00,mm,138.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-06-01 00:00,mm,81.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-07-01 00:00,mm,64.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-08-01 00:00,mm,65.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-09-01 00:00,mm,136.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-10-01 00:00,mm,95.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-11-01 00:00,mm,129.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1993-12-01 00:00,mm,42.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-01-01 00:00,mm,19.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-02-01 00:00,mm,37,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-03-01 00:00,mm,98.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-04-01 00:00,mm,255.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-05-01 00:00,mm,127.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-06-01 00:00,mm,66.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-07-01 00:00,mm,80.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-08-01 00:00,mm,78.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-09-01 00:00,mm,127,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-10-01 00:00,mm,113.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-11-01 00:00,mm,219,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1994-12-01 00:00,mm,37.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-01-01 00:00,mm,2.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-02-01 00:00,mm,21.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-03-01 00:00,mm,51.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-04-01 00:00,mm,110.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-05-01 00:00,mm,160.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-06-01 00:00,mm,167.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-07-01 00:00,mm,116.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-08-01 00:00,mm,209.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-09-01 00:00,mm,122.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-10-01 00:00,mm,246.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-11-01 00:00,mm,59.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1995-12-01 00:00,mm,68.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-01-01 00:00,mm,36.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-02-01 00:00,mm,26.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-03-01 00:00,mm,172,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-06-01 00:00,mm,146.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-07-01 00:00,mm,166.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-08-01 00:00,mm,143.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-09-01 00:00,mm,131.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-10-01 00:00,mm,198.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-11-01 00:00,mm,151.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1996-12-01 00:00,mm,105,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-01-01 00:00,mm,33.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-02-01 00:00,mm,36.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-03-01 00:00,mm,96.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-04-01 00:00,mm,103.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-05-01 00:00,mm,108.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-06-01 00:00,mm,120.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-07-01 00:00,mm,64.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-08-01 00:00,mm,58,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-09-01 00:00,mm,188,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-10-01 00:00,mm,76.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-11-01 00:00,mm,66.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1997-12-01 00:00,mm,0,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-02-01 00:00,mm,74.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-03-01 00:00,mm,67.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-04-01 00:00,mm,126.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-05-01 00:00,mm,148.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-06-01 00:00,mm,51.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-07-01 00:00,mm,115.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-08-01 00:00,mm,58.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-09-01 00:00,mm,156.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-10-01 00:00,mm,267.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-11-01 00:00,mm,132.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1998-12-01 00:00,mm,61.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-01-01 00:00,mm,45.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-02-01 00:00,mm,112,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-03-01 00:00,mm,50.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-04-01 00:00,mm,138.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-05-01 00:00,mm,87.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-06-01 00:00,mm,138.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-07-01 00:00,mm,98.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-08-01 00:00,mm,174.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-09-01 00:00,mm,277.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-10-01 00:00,mm,132,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-11-01 00:00,mm,78.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,1999-12-01 00:00,mm,89.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-01-01 00:00,mm,68.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-02-01 00:00,mm,88.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-03-01 00:00,mm,71.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-04-01 00:00,mm,107.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-05-01 00:00,mm,225.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-06-01 00:00,mm,121.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-07-01 00:00,mm,88.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-08-01 00:00,mm,65.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-09-01 00:00,mm,211.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-10-01 00:00,mm,90.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-11-01 00:00,mm,64.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2000-12-01 00:00,mm,103.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-01-01 00:00,mm,15.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-02-01 00:00,mm,23,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-03-01 00:00,mm,93.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-04-01 00:00,mm,70.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-05-01 00:00,mm,87.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-06-01 00:00,mm,113.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-07-01 00:00,mm,193.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-08-01 00:00,mm,133.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-09-01 00:00,mm,127.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-10-01 00:00,mm,190.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-11-01 00:00,mm,122.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2001-12-01 00:00,mm,61.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-01-01 00:00,mm,50.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-02-01 00:00,mm,3.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-03-01 00:00,mm,78.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-04-01 00:00,mm,134.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-05-01 00:00,mm,174.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-06-01 00:00,mm,119.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-07-01 00:00,mm,78.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-08-01 00:00,mm,88.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-09-01 00:00,mm,130.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-10-01 00:00,mm,136.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-11-01 00:00,mm,43.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2002-12-01 00:00,mm,61.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-01-01 00:00,mm,10.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-02-01 00:00,mm,25.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-03-01 00:00,mm,102.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-04-01 00:00,mm,194.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-05-01 00:00,mm,102.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-06-01 00:00,mm,118.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-07-01 00:00,mm,88.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-08-01 00:00,mm,107,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-09-01 00:00,mm,358.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-10-01 00:00,mm,227.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-11-01 00:00,mm,105.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2003-12-01 00:00,mm,63.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-01-01 00:00,mm,14.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-02-01 00:00,mm,10.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-03-01 00:00,mm,54.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-04-01 00:00,mm,71.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-05-01 00:00,mm,255.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-06-01 00:00,mm,35.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-07-01 00:00,mm,74.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-08-01 00:00,mm,56.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-09-01 00:00,mm,111.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-10-01 00:00,mm,242.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-11-01 00:00,mm,120.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2004-12-01 00:00,mm,44.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-01-01 00:00,mm,41.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-02-01 00:00,mm,72.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-04-01 00:00,mm,101.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-05-01 00:00,mm,167.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-06-01 00:00,mm,161.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-07-01 00:00,mm,78.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-08-01 00:00,mm,79.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-09-01 00:00,mm,138.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-10-01 00:00,mm,138.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-11-01 00:00,mm,154.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2005-12-01 00:00,mm,55.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-01-01 00:00,mm,53.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-03-01 00:00,mm,123.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-04-01 00:00,mm,122,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-05-01 00:00,mm,277,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-06-01 00:00,mm,109,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-07-01 00:00,mm,76,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-08-01 00:00,mm,96,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-09-01 00:00,mm,102,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-10-01 00:00,mm,164.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-11-01 00:00,mm,137.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2006-12-01 00:00,mm,86.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-01-01 00:00,mm,47.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-02-01 00:00,mm,30.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-03-01 00:00,mm,57.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-04-01 00:00,mm,89,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-05-01 00:00,mm,155.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-06-01 00:00,mm,44.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-09-01 00:00,mm,85.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-10-01 00:00,mm,183.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-11-01 00:00,mm,72.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2007-12-01 00:00,mm,52.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-01-01 00:00,mm,10.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-02-01 00:00,mm,21.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-03-01 00:00,mm,100.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-04-01 00:00,mm,49.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-05-01 00:00,mm,153.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-06-01 00:00,mm,70.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-07-01 00:00,mm,68.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-08-01 00:00,mm,134.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-09-01 00:00,mm,115.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-10-01 00:00,mm,129.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-11-01 00:00,mm,209.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2008-12-01 00:00,mm,11.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-01-01 00:00,mm,23.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-02-01 00:00,mm,18.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-03-01 00:00,mm,144.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-04-01 00:00,mm,181.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-05-01 00:00,mm,87.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-06-01 00:00,mm,145.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-07-01 00:00,mm,20.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-08-01 00:00,mm,141.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-09-01 00:00,mm,128.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-10-01 00:00,mm,174.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-11-01 00:00,mm,106.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2009-12-01 00:00,mm,23.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-01-01 00:00,mm,12.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-02-01 00:00,mm,8.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-03-01 00:00,mm,95.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-04-01 00:00,mm,126.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-05-01 00:00,mm,196.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-06-01 00:00,mm,163.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-07-01 00:00,mm,135.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-08-01 00:00,mm,95.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-09-01 00:00,mm,238.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-10-01 00:00,mm,240.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-11-01 00:00,mm,201.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2010-12-01 00:00,mm,69.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-01-01 00:00,mm,9.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-02-01 00:00,mm,27.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-03-01 00:00,mm,93.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-04-01 00:00,mm,189.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-05-01 00:00,mm,231.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-06-01 00:00,mm,146.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-07-01 00:00,mm,103.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-08-01 00:00,mm,51.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-09-01 00:00,mm,110.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-10-01 00:00,mm,170.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-11-01 00:00,mm,274.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2011-12-01 00:00,mm,124.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-01-01 00:00,mm,20.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-02-01 00:00,mm,23.9,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-03-01 00:00,mm,177.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-04-01 00:00,mm,160,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-05-01 00:00,mm,79.8,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-06-01 00:00,mm,64.1,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-07-01 00:00,mm,70.7,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-08-01 00:00,mm,76.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-09-01 00:00,mm,112.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-10-01 00:00,mm,243.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-11-01 00:00,mm,34.3,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2012-12-01 00:00,mm,10.5,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2013-01-01 00:00,mm,6.2,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2013-02-01 00:00,mm,52.6,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2013-03-01 00:00,mm,54.4,Preliminar
24055030,ZAPATOCA [24055030],PRECIPITACION,Precipitación total mensual,2013-04-01 00:00,mm,51.5,Preliminar
