CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-09-01 00:00,mm,108.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-10-01 00:00,mm,44.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-11-01 00:00,mm,49.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2000-12-01 00:00,mm,15.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-01-01 00:00,mm,60.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-02-01 00:00,mm,102,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-03-01 00:00,mm,98.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-04-01 00:00,mm,74.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-05-01 00:00,mm,27.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-06-01 00:00,mm,95.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-07-01 00:00,mm,165.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-08-01 00:00,mm,36.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-09-01 00:00,mm,73.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-10-01 00:00,mm,67.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-11-01 00:00,mm,45.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2001-12-01 00:00,mm,16.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-02-01 00:00,mm,3.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-03-01 00:00,mm,42,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-04-01 00:00,mm,74.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-05-01 00:00,mm,54.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-06-01 00:00,mm,53.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-07-01 00:00,mm,72.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-08-01 00:00,mm,78.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-09-01 00:00,mm,80.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-10-01 00:00,mm,30.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-11-01 00:00,mm,21.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2002-12-01 00:00,mm,55.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-01-01 00:00,mm,7.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-02-01 00:00,mm,107.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-03-01 00:00,mm,115.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-04-01 00:00,mm,195.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-05-01 00:00,mm,26.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-06-01 00:00,mm,51,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-07-01 00:00,mm,81.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-08-01 00:00,mm,105.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-09-01 00:00,mm,43.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-10-01 00:00,mm,101,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-11-01 00:00,mm,39.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2003-12-01 00:00,mm,7.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-01-01 00:00,mm,85.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-02-01 00:00,mm,62.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-03-01 00:00,mm,48.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-04-01 00:00,mm,81.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-05-01 00:00,mm,127.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-06-01 00:00,mm,13.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-07-01 00:00,mm,26,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-08-01 00:00,mm,4.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-09-01 00:00,mm,87.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-10-01 00:00,mm,95.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-11-01 00:00,mm,85.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2004-12-01 00:00,mm,10,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-01-01 00:00,mm,84.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-02-01 00:00,mm,66.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-03-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-04-01 00:00,mm,50,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-05-01 00:00,mm,169,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-06-01 00:00,mm,112,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-07-01 00:00,mm,107,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-08-01 00:00,mm,84,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-09-01 00:00,mm,101,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-10-01 00:00,mm,205,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-11-01 00:00,mm,220,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2005-12-01 00:00,mm,17,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-01-01 00:00,mm,50,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-02-01 00:00,mm,34,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-03-01 00:00,mm,84,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-04-01 00:00,mm,114,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-05-01 00:00,mm,208,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-06-01 00:00,mm,83,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-07-01 00:00,mm,45,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-08-01 00:00,mm,105,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-09-01 00:00,mm,78,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-11-01 00:00,mm,148.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2006-12-01 00:00,mm,21,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-01-01 00:00,mm,21.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-02-01 00:00,mm,2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-03-01 00:00,mm,210.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-04-01 00:00,mm,108,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-05-01 00:00,mm,67.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-06-01 00:00,mm,43.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-07-01 00:00,mm,25.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-08-01 00:00,mm,83.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-09-01 00:00,mm,57.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-10-01 00:00,mm,153.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2007-12-01 00:00,mm,3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-02-01 00:00,mm,12.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-03-01 00:00,mm,18.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-04-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-05-01 00:00,mm,135.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-06-01 00:00,mm,35,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-07-01 00:00,mm,53.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-08-01 00:00,mm,143.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-09-01 00:00,mm,83.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-10-01 00:00,mm,129.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2008-11-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-01-01 00:00,mm,26.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-02-01 00:00,mm,15.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-03-01 00:00,mm,91.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-04-01 00:00,mm,80.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-05-01 00:00,mm,59.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-06-01 00:00,mm,71,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-07-01 00:00,mm,258.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-08-01 00:00,mm,84.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-09-01 00:00,mm,85.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-10-01 00:00,mm,55.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-11-01 00:00,mm,43,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2009-12-01 00:00,mm,18.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-02-01 00:00,mm,8.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-03-01 00:00,mm,12,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-04-01 00:00,mm,118.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-05-01 00:00,mm,180.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-06-01 00:00,mm,119.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-07-01 00:00,mm,196,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-08-01 00:00,mm,118.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-09-01 00:00,mm,147.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-10-01 00:00,mm,299.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-11-01 00:00,mm,425.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2010-12-01 00:00,mm,383.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-01-01 00:00,mm,15.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-02-01 00:00,mm,40.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-03-01 00:00,mm,60.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-04-01 00:00,mm,179.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-05-01 00:00,mm,65.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-06-01 00:00,mm,47.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-07-01 00:00,mm,27.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-08-01 00:00,mm,100.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-09-01 00:00,mm,80.6,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-10-01 00:00,mm,184.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-11-01 00:00,mm,34.8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2011-12-01 00:00,mm,13.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-01-01 00:00,mm,113.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-02-01 00:00,mm,51,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-03-01 00:00,mm,233.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-04-01 00:00,mm,313.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-05-01 00:00,mm,108.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-06-01 00:00,mm,222.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-07-01 00:00,mm,109.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-08-01 00:00,mm,85.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-09-01 00:00,mm,92.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-10-01 00:00,mm,144,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-11-01 00:00,mm,68,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2012-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-01-01 00:00,mm,21,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-02-01 00:00,mm,239.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-03-01 00:00,mm,20,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-04-01 00:00,mm,49.3,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-05-01 00:00,mm,73.1,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-06-01 00:00,mm,11.2,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-07-01 00:00,mm,2.9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-08-01 00:00,mm,134.7,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-09-01 00:00,mm,24.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-10-01 00:00,mm,117,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-11-01 00:00,mm,95,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2013-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-01-01 00:00,mm,31,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-02-01 00:00,mm,118,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-03-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-04-01 00:00,mm,72,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-05-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-06-01 00:00,mm,47,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-07-01 00:00,mm,67,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-08-01 00:00,mm,125,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-09-01 00:00,mm,90,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-10-01 00:00,mm,209,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-11-01 00:00,mm,121,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2014-12-01 00:00,mm,27,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-01-01 00:00,mm,11,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-02-01 00:00,mm,47,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-03-01 00:00,mm,70,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-04-01 00:00,mm,51,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-05-01 00:00,mm,9,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-06-01 00:00,mm,31,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-07-01 00:00,mm,8,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-08-01 00:00,mm,69,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-09-01 00:00,mm,53,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-10-01 00:00,mm,46,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-11-01 00:00,mm,148,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2015-12-01 00:00,mm,14,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-01-01 00:00,mm,43,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-02-01 00:00,mm,131,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-03-01 00:00,mm,147,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-04-01 00:00,mm,154,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-05-01 00:00,mm,115,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-06-01 00:00,mm,36,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-07-01 00:00,mm,25,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-08-01 00:00,mm,86,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-09-01 00:00,mm,28,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-10-01 00:00,mm,140,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-11-01 00:00,mm,184,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2016-12-01 00:00,mm,44,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-01-01 00:00,mm,42,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-02-01 00:00,mm,12,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-03-01 00:00,mm,144,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-04-01 00:00,mm,157,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-05-01 00:00,mm,141,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-06-01 00:00,mm,142,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-07-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-08-01 00:00,mm,97,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-09-01 00:00,mm,157,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-10-01 00:00,mm,98,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-11-01 00:00,mm,98.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2017-12-01 00:00,mm,22,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-01-01 00:00,mm,16,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-02-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-03-01 00:00,mm,155,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-04-01 00:00,mm,104,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-05-01 00:00,mm,237,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-06-01 00:00,mm,10.4,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-07-01 00:00,mm,64,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-08-01 00:00,mm,133,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-09-01 00:00,mm,169,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-10-01 00:00,mm,200.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-11-01 00:00,mm,23,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2018-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-01-01 00:00,mm,40,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-02-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-03-01 00:00,mm,167,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-04-01 00:00,mm,65,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-05-01 00:00,mm,209,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-06-01 00:00,mm,48,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-07-01 00:00,mm,23,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-08-01 00:00,mm,140,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-09-01 00:00,mm,87,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-10-01 00:00,mm,81,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-11-01 00:00,mm,144,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2019-12-01 00:00,mm,10,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-01-01 00:00,mm,70,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-02-01 00:00,mm,157,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-03-01 00:00,mm,117,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-04-01 00:00,mm,158,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-05-01 00:00,mm,64,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-06-01 00:00,mm,63,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-07-01 00:00,mm,144,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-08-01 00:00,mm,120,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-09-01 00:00,mm,66,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-10-01 00:00,mm,169,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-11-01 00:00,mm,133,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2020-12-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-01-01 00:00,mm,0,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-02-01 00:00,mm,152,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-03-01 00:00,mm,94,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-04-01 00:00,mm,145.5,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-05-01 00:00,mm,195,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-06-01 00:00,mm,72,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-07-01 00:00,mm,80,Preliminar
24030300,CEPITA [24030300],PRECIPITACION,Precipitación total mensual,2021-08-01 00:00,mm,194,Preliminar
